"","X","ST166Q02HA","ST166Q05HA","ST216Q01HA","ST216Q02HA","ST216Q03HA","FL167Q01HA","FL167Q02HA","FL167Q04HA","GRADE","MISCED","FISCED","BMMJ1","BFMJ2","BSMJ","literacy","sisced","COGFLEX","FLFAMILY","METASPAM"
"2034",77061,6,6,2,3,4,4,4,4,0,6,6,75.5,45.76,78.69,600.1835,6,0.7807911,1.618794,0.5537946
"2035",77065,6,1,3,3,3,1,2,2,0,6,6,88.96,86.72,86.72,532.1396,6,0.9144362,-0.9420773,-1.103269
"2036",77066,6,6,3,1,3,2,2,1,0,6,6,82.41,76.65,79.05,612.2027,6,-0.1116825,-0.7623546,0.5537946
"2037",77067,6,6,1,1,1,3,3,4,-1,2,2,23.47,59.89,77.1,509.5634,6,-2.244308,0.8083498,0.5537946
"2038",77072,6,6,3,2,2,2,4,4,0,4,1,13.24,26.6,85.85,568.4297,6,0.04681409,0.9329765,0.5537946
"2039",77077,6,6,2,3,2,2,2,2,0,3,2,75.5,22.77,78.69,619.4617,6,0.07131056,-0.562244,0.5537946
"2040",77080,2,2,2,1,5,1,1,2,0,3,0,43.85,43.85,81.92,558.9477,6,0.1134655,-1.352532,-1.437731
"2041",77085,6,6,4,3,3,2,2,2,0,3,2,28.48,22.57,68.7,581.6347,6,1.379522,-0.562244,0.5537946
"2042",77087,6,2,4,3,4,3,3,2,0,4,6,30.9,37.83,58.77,474.9951,6,1.669462,0.242359,-0.7845913
"2043",77088,6,6,3,4,3,1,1,1,0,4,6,75.5,77.1,80.46,565.6729,6,1.400742,-1.691467,0.5537946
"2044",77092,2,2,4,3,3,1,2,3,0,0,3,23.57,21.82,79.49,396.417,5,1.379522,-0.8172016,-1.437731
"2045",77094,5,6,2,2,1,3,3,3,0,5,4,55.25,70.34,78.69,528.5883,6,-0.818102,0.4989672,0.2128065
"2046",77096,4,3,2,2,2,3,3,3,-1,1,1,21.2,17,26.64,437.063,1,-0.4516872,0.4989672,-0.7829273
"2047",77099,6,6,2,3,3,2,3,4,0,6,4,43.33,36.35,31.08,526.9079,6,0.4248851,0.1879763,0.5537946
"2048",77100,6,6,2,1,2,3,2,4,0,0,0,11.01,11.01,84.14,574.4983,3,-0.9817417,0.08073719,0.5537946
"2049",77103,5,6,3,3,2,3,3,3,0,6,4,81.4,71.39,70.34,510.8081,6,0.5565133,0.4989672,0.2128065
"2050",77104,6,6,1,2,2,2,2,2,0,6,4,85.85,25.06,86.72,588.2264,6,-0.9560095,-0.562244,0.5537946
"2051",77105,3,3,3,3,3,3,3,3,0,6,2,44.94,30.34,29.18,538.2024,6,0.9144362,0.4989672,-0.9404002
"2052",77112,3,3,2,2,1,1,2,3,-2,2,5,17,24.16,36.35,353.8987,2,-0.818102,-0.8172016,-0.9404002
"2053",77114,3,3,4,2,4,1,1,2,0,5,2,23.41,70.34,86.72,561.714,6,1.238037,-1.352532,-0.9404002
"2054",77117,4,5,2,2,2,2,2,3,0,4,2,17,51.5,81.92,604.902,6,-0.4516872,-0.3293836,-0.2502496
"2055",77118,6,6,2,2,2,4,4,3,0,6,4,82.41,49.48,65.23,553.7557,6,-0.4516872,1.38799,0.5537946
"2056",77119,6,6,1,2,1,2,2,2,0,6,4,76.49,68.54,29.18,570.9318,6,-1.352552,-0.562244,0.5537946
"2057",77120,4,6,2,2,2,4,3,4,0,6,6,82.41,70.34,83.81,483.4433,6,-0.4516872,1.101304,0.02282897
"2058",77122,4,6,2,2,1,2,2,3,0,4,5,31.08,70.34,80.46,523.3616,6,-0.818102,-0.3293836,0.02282897
"2059",77126,3,3,3,3,4,3,3,3,0,6,4,75.5,18.13,50.9,546.7166,6,1.260651,0.4989672,-0.9404002
"2060",77127,5,1,2,4,3,3,3,3,0,3,3,28.48,36.92,43.85,577.5617,6,0.9389951,0.4989672,-1.265339
"2061",77128,3,4,1,1,1,1,1,1,0,6,3,44.94,30.78,79.74,553.3031,6,-2.244308,-1.691467,-0.6328778
"2062",77130,4,5,3,2,4,2,2,1,0,2,4,31.08,71.39,86.72,575.802,6,0.7561493,-0.7623546,-0.2502496
"2063",77131,6,6,2,1,1,3,2,4,0,6,4,82.41,70.34,80.92,474.5858,6,-1.382489,0.08073719,0.5537946
"2064",77134,4,3,2,2,2,3,3,3,0,6,4,60.44,59.18,78.69,576.4559,6,-0.4516872,0.4989672,-0.7829273
"2065",77135,6,6,3,1,1,2,2,2,0,6,6,82.41,82.41,70.34,662.7865,6,-0.8433763,-0.562244,0.5537946
"2066",77139,1,3,2,2,2,2,2,2,0,6,6,76.49,62.45,74.66,505.0848,6,-0.4516872,-0.562244,-1.261766
"2067",77144,4,2,2,1,2,2,2,2,0,6,2,39.02,30.34,79.05,609.2777,6,-0.9817417,-0.562244,-1.101547
"2068",77146,3,5,2,3,4,1,1,1,-3,0,0,11.74,11.74,11.74,451.7709,1,0.7807911,-1.691467,-0.3717547
"2069",77147,5,5,2,2,2,3,3,2,0,4,4,55.25,62.39,73.38,624.2941,6,-0.4516872,0.242359,-0.1234764
"2070",77150,5,6,3,3,3,3,3,3,0,2,2,16.38,59.89,88.31,585.5028,6,0.9144362,0.4989672,0.2128065
"2071",77151,6,6,1,1,1,2,1,4,0,2,2,25.04,15.35,70.34,633.8637,6,-2.244308,-0.8000702,0.5537946
"2072",77153,6,6,3,2,2,2,3,2,0,6,4,43.85,70.34,80.92,650.345,6,0.04681409,-0.04038812,0.5537946
"2073",77154,6,6,2,3,2,4,3,4,0,6,2,75.54,51.5,50.9,404.9029,5,0.07131056,1.101304,0.5537946
"2074",77155,4,5,3,2,2,2,2,2,0,3,4,17,28.48,88.7,554.9143,6,0.04681409,-0.562244,-0.2502496
"2075",77157,6,6,3,3,2,2,2,2,0,4,4,23.57,28.7,79.74,552.7462,6,0.5565133,-0.562244,0.5537946
"2076",77160,3,2,3,3,3,2,2,2,-1,2,2,24.53,22.57,24.53,466.2047,2,0.9144362,-0.562244,-1.263552
"2077",77161,1,4,4,3,4,2,2,2,0,2,0,19.08,26.85,58.77,428.4154,6,1.669462,-0.562244,-0.9386849
"2078",77163,4,5,1,1,1,1,1,1,-1,1,4,17,37.22,26.62,470.2544,4,-2.244308,-1.691467,-0.2502496
"2079",77164,5,5,2,2,3,2,2,3,0,6,6,73.91,57.03,79.74,526.6224,6,-0.08687352,-0.3293836,-0.1234764
"2080",77165,5,5,3,3,5,3,4,3,0,0,0,23.57,26.13,81.05,467.8752,6,1.566025,1.088098,-0.1234764
"2081",77166,5,5,3,2,1,2,2,3,0,6,4,70.34,27.91,70.34,640.0192,6,-0.3153265,-0.3293836,-0.1234764
"2082",77167,3,4,2,3,2,1,4,1,0,5,5,55.25,39.04,88.7,430.2159,6,0.07131056,-0.05336269,-0.6328778
"2083",77168,6,6,3,2,4,4,4,4,0,1,1,23.47,25.95,50.9,542.161,6,0.7561493,1.618794,0.5537946
"2084",77170,6,6,1,2,2,2,2,2,0,6,2,76.49,26.6,79.74,583.816,6,-0.9560095,-0.562244,0.5537946
"2085",77171,4,4,2,1,1,2,2,3,0,6,4,58.77,57.38,82.41,498.6997,6,-1.382489,-0.3293836,-0.4978889
"2086",77172,6,6,2,3,5,3,1,3,0,6,6,82.41,85.41,84.61,586.9101,6,1.135607,-0.5311251,0.5537946
"2087",77173,6,3,2,2,3,3,3,3,-1,0,0,39.04,26.85,50.9,452.9974,3,-0.08687352,0.4989672,-0.4992788
"2088",77175,6,6,1,1,1,1,4,4,-1,2,2,24.15,25.95,79.74,401.1401,2,-2.244308,0.3368454,0.5537946
"2089",77177,5,6,3,4,3,1,1,1,0,4,6,17,81.92,29.18,568.1135,3,1.400742,-1.691467,0.2128065
"2090",77181,3,3,3,3,3,1,1,1,0,6,6,35.34,51.5,70.34,517.5641,6,0.9144362,-1.691467,-0.9404002
"2091",77183,6,6,1,1,2,2,2,3,0,4,0,43.33,70.34,43.85,572.0479,6,-1.555957,-0.3293836,0.5537946
"2092",77186,6,6,3,3,4,2,3,2,0,6,3,67.94,36.92,76.98,532.3544,6,1.260651,-0.04038812,0.5537946
"2093",77187,6,6,1,1,1,2,2,2,0,6,2,44.94,26.6,78.69,587.0867,6,-2.244308,-0.562244,0.5537946
"2094",77190,6,6,1,1,1,3,3,3,0,4,1,23.41,33.76,78.69,433.3088,6,-2.244308,0.4989672,0.5537946
"2095",77191,2,6,3,2,2,2,4,3,0,6,5,70.34,79.74,70.1,559.658,6,0.04681409,0.7868087,-0.2489288
"2096",77192,2,6,4,3,4,4,2,3,0,6,2,58.77,43.85,68.7,521.0006,6,1.669462,0.2621566,-0.2489288
"2097",77196,6,6,2,2,1,4,4,1,0,4,2,60.29,39.02,77.1,604.2638,6,-0.818102,1.128838,0.5537946
"2098",77199,6,1,2,3,1,3,3,3,0,6,6,17,78.69,67.94,605.9025,6,-0.2902226,0.4989672,-1.103269
"2099",77201,6,3,3,2,3,3,3,2,0,6,6,82.41,81.4,79.74,578.9205,6,0.400682,0.242359,-0.4992788
"2100",77202,2,2,3,3,3,2,2,2,-3,6,2,16.5,18.13,29.18,397.5733,1,0.9144362,-0.562244,-1.437731
"2101",77203,6,6,1,1,1,2,2,2,0,6,6,71.39,86.72,80.46,625.6121,6,-2.244308,-0.562244,0.5537946
"2102",77204,5,6,4,2,4,2,2,2,-1,4,0,30.34,21.81,50.9,432.7241,1,1.238037,-0.562244,0.2128065
"2103",77207,6,6,1,1,1,1,2,1,0,4,2,28.48,24.53,63.03,623.5009,6,-2.244308,-1.054041,0.5537946
"2104",77213,3,4,4,3,3,1,2,2,0,6,6,75.5,61.07,88.7,667.0588,6,1.379522,-0.9420773,-0.6328778
"2105",77214,4,5,3,4,3,1,1,1,0,6,6,61.07,70.34,70.34,577.2563,5,1.400742,-1.691467,-0.2502496
"2106",77216,3,3,3,3,3,2,2,2,-1,2,1,24.98,26.64,82.41,475.118,5,0.9144362,-0.562244,-0.9404002
"2107",77219,4,5,3,2,2,2,2,4,0,6,4,88.96,72.96,80.46,666.651,6,0.04681409,-0.1819333,-0.2502496
"2108",77222,6,6,2,1,2,3,3,4,0,5,5,23.57,26.6,81.13,519.5541,3,-0.9817417,0.8083498,0.5537946
"2109",77223,4,3,2,2,2,3,3,3,0,1,1,51.56,41.27,51.5,539.184,4,-0.4516872,0.4989672,-0.7829273
"2110",77225,6,6,3,3,4,2,1,1,0,5,3,60.29,60.29,78.76,595.2215,5,1.260651,-1.154651,0.5537946
"2111",77232,4,2,3,2,2,1,1,1,0,4,4,39.02,53.15,76.65,512.9862,3,0.04681409,-1.691467,-1.101547
"2112",77233,1,1,3,3,3,2,2,2,0,5,6,24.53,51.5,63.03,553.3707,5,0.9144362,-0.562244,-2.556371
"2113",77237,6,3,3,3,3,1,2,2,-2,1,1,30.34,26.85,50.9,410.352,5,0.9144362,-0.9420773,-0.4992788
"2114",77238,4,6,2,2,2,2,2,3,0,6,6,77.1,77.1,88.7,566.2063,6,-0.4516872,-0.3293836,0.02282897
"2115",77239,6,6,3,2,2,3,2,3,0,6,6,82.41,82.41,88.7,695.339,6,0.04681409,-0.02746105,0.5537946
"2116",77241,1,1,3,2,2,1,1,1,0,2,2,23.53,28.84,84.14,498.0739,3,0.04681409,-1.691467,-2.556371
"2117",77244,6,6,2,1,2,2,3,3,0,4,3,54.55,43.85,82.41,525.8063,6,-0.9817417,0.06720907,0.5537946
"2118",77245,6,1,3,3,3,2,2,2,-1,1,2,26.64,22.57,24.98,417.6653,2,0.9144362,-0.562244,-1.103269
"2119",77247,4,6,3,3,2,2,2,2,0,6,3,81.13,65.42,67.94,595.6319,6,0.5565133,-0.562244,0.02282897
"2120",77249,6,4,2,2,2,1,1,1,0,3,1,16.38,30.78,74.66,603.1285,5,-0.4516872,-1.691467,-0.2515698
"2121",77250,6,6,2,2,2,2,2,2,0,6,4,81.13,70.34,70.34,593.8776,3,-0.4516872,-0.562244,0.5537946
"2122",77252,6,6,3,1,5,3,3,3,-2,2,0,23.47,20.95,73.71,518.3584,6,0.5985783,0.4989672,0.5537946
"2123",77257,1,1,3,2,3,1,1,1,0,6,1,39.02,33.76,88.31,543.8065,6,0.400682,-1.691467,-2.556371
"2124",77258,3,3,2,1,1,2,3,3,0,2,2,16.8,70.34,78.69,490.1306,6,-1.382489,0.06720907,-0.9404002
"2125",77259,5,5,3,2,3,3,3,3,0,4,1,44.94,43.85,78.69,520.7053,5,0.400682,0.4989672,-0.1234764
"2126",77260,6,6,2,3,3,1,2,2,0,4,6,76.65,79.05,81.13,596.5472,6,0.4248851,-0.9420773,0.5537946
"2127",77261,3,2,2,3,4,2,2,3,-3,6,6,25.04,23.41,23.8,398.2127,1,0.7807911,-0.3293836,-1.263552
"2128",77264,5,4,2,1,1,2,2,2,-1,2,0,26.64,43.85,84.14,541.0262,6,-1.382489,-0.562244,-0.3730681
"2129",77265,4,4,3,3,3,3,3,3,-1,1,0,13.24,27.91,50.9,315.1806,5,0.9144362,0.4989672,-0.4978889
"2130",77266,2,3,3,3,3,3,3,3,-1,2,1,17,25.95,50.9,400.2827,2,0.9144362,0.4989672,-1.099825
"2131",77267,4,4,2,2,2,3,3,3,0,2,2,16.38,22.75,76.65,562.9536,6,-0.4516872,0.4989672,-0.4978889
"2132",77272,6,6,4,3,2,2,2,3,0,4,6,44.94,51.01,74.66,595.7585,6,1.046711,-0.3293836,0.5537946
"2133",77273,5,2,2,1,1,2,2,2,0,1,2,31.08,25.06,68.77,566.8818,6,-1.382489,-0.562244,-0.9421156
"2134",77274,6,6,2,1,3,3,3,3,-1,0,2,28.48,70.34,84.14,487.6135,6,-0.6131653,0.4989672,0.5537946
"2135",77277,2,3,5,4,3,1,1,2,-2,3,3,76.65,74.66,74.66,393.1554,6,2.135028,-1.352532,-1.099825
"2136",77279,2,3,2,2,1,1,2,2,-1,2,1,24.16,33.76,30.78,458.7784,2,-0.818102,-0.9420773,-1.099825
"2137",77280,6,6,4,3,4,2,2,2,0,2,2,26.64,24.45,86.72,562.4444,6,1.669462,-0.562244,0.5537946
"2138",77281,3,3,2,2,2,3,2,3,0,2,1,25.04,15.35,23.57,423.5825,3,-0.4516872,-0.02746105,-0.9404002
"2139",77283,5,5,3,2,2,3,3,3,0,2,1,23.41,59.89,80.92,491.3719,6,0.04681409,0.4989672,-0.1234764
"2140",77284,6,6,2,2,2,3,2,3,0,6,3,58.77,22.57,60.92,594.2622,6,-0.4516872,-0.02746105,0.5537946
"2141",77288,6,6,3,1,1,3,2,3,0,2,5,16.8,26.6,85.85,479.0815,6,-0.8433763,-0.02746105,0.5537946
"2142",77292,1,1,1,1,3,1,1,1,0,6,6,74.7,74.66,77.1,499.1715,6,-1.124022,-1.691467,-2.556371
"2143",77293,2,3,3,2,2,4,4,4,0,1,0,39.04,22.57,29.18,537.8206,5,0.04681409,1.618794,-1.099825
"2144",77295,5,3,3,2,4,3,3,3,-1,1,0,25.23,25.23,67.94,430.3099,5,0.7561493,0.4989672,-0.6344056
"2145",77298,5,3,3,2,3,3,3,3,0,5,1,14.21,59.89,85.85,515.4128,6,0.400682,0.4989672,-0.6344056
"2146",77301,4,4,2,2,3,3,3,3,0,2,5,23.47,30.78,67.94,582.9901,6,-0.08687352,0.4989672,-0.4978889
"2147",77302,6,6,2,1,1,3,2,4,0,6,2,68.7,29.16,67.94,675.1937,6,-1.382489,0.08073719,0.5537946
"2148",77303,4,5,3,2,3,4,4,3,0,5,2,70.09,31.5,78.69,607.273,6,0.400682,1.38799,-0.2502496
"2149",77306,6,6,2,2,3,3,3,2,0,6,6,86.72,51.01,80.92,591.8506,6,-0.08687352,0.242359,0.5537946
"2150",77309,6,6,2,1,3,4,4,4,0,4,4,24.98,30.34,79.05,592.4404,6,-0.6131653,1.618794,0.5537946
"2151",77310,3,3,3,3,3,2,2,2,0,4,4,17,24.49,88.7,511.0027,6,0.9144362,-0.562244,-0.9404002
"2152",77311,6,6,3,2,2,1,1,1,0,4,0,43.33,26.6,88.7,517.1857,6,0.04681409,-1.691467,0.5537946
"2153",77312,6,2,2,2,2,3,3,3,-1,2,2,39.02,13.87,74.66,378.1886,5,-0.4516872,0.4989672,-0.7845913
"2154",77313,6,6,1,2,2,3,3,3,0,2,4,51.56,51.5,88.7,721.136,6,-0.9560095,0.4989672,0.5537946
"2155",77314,1,1,5,5,5,4,4,4,-1,6,1,70.34,16.33,24.53,491.4639,5,3.453821,1.618794,-2.556371
"2156",77315,5,3,3,3,3,3,3,4,0,6,6,70.34,70.34,70.34,508.7794,4,0.9144362,0.8083498,-0.6344056
"2157",77316,4,5,3,3,3,3,3,2,0,4,1,43.33,19.08,80.46,629.5953,6,0.9144362,0.242359,-0.2502496
"2158",77317,4,6,4,3,4,2,2,2,0,6,4,19.66,23.8,79.74,542.3867,5,1.669462,-0.562244,0.02282897
"2159",77320,6,6,3,2,2,3,3,3,0,1,1,51.56,65.42,86.72,472.1283,6,0.04681409,0.4989672,0.5537946
"2160",77322,6,6,1,2,1,3,3,3,0,3,2,39.04,36.35,50.9,500.2216,6,-1.352552,0.4989672,0.5537946
"2161",77323,3,5,4,4,3,2,2,3,0,3,5,75.5,39.02,70.34,567.0229,6,1.786814,-0.3293836,-0.3717547
"2162",77327,6,3,2,3,2,3,3,2,0,6,6,82.41,73.38,71.39,587.7958,6,0.07131056,0.242359,-0.4992788
"2163",77329,4,5,2,2,3,1,1,1,0,2,2,17,18.13,84.14,538.8161,6,-0.08687352,-1.691467,-0.2502496
"2164",77330,3,1,3,3,3,1,1,2,-1,2,6,23.47,50.15,50.9,371.5309,5,0.9144362,-1.352532,-1.647098
"2165",77332,6,6,2,2,2,4,4,2,0,6,5,51.56,70.34,73.71,588.0834,6,-0.4516872,1.244944,0.5537946
"2166",77333,3,6,3,3,4,3,3,3,0,3,4,76.65,57.03,80.92,530.283,6,1.260651,0.4989672,-0.1220425
"2167",77335,3,3,2,2,2,2,2,2,0,6,4,82.41,60.29,78.69,595.5126,6,-0.4516872,-0.562244,-0.9404002
"2168",77336,4,4,3,2,2,2,3,3,0,3,2,20.91,20.91,29.18,489.3504,6,0.04681409,0.06720907,-0.4978889
"2169",77337,6,4,2,2,2,1,1,2,0,6,0,76.49,57.03,70.34,473.3701,6,-0.4516872,-1.352532,-0.2515698
"2170",77338,5,6,2,2,4,3,3,2,0,4,1,44.94,28.48,31.08,580.4949,4,0.2694896,0.242359,0.2128065
"2171",77340,3,3,3,3,3,2,2,2,-1,1,0,28.48,26.6,68.88,410.9038,1,0.9144362,-0.562244,-0.9404002
"2172",77342,6,6,3,2,4,3,3,3,0,2,6,14.21,86.72,50.9,603.7882,6,0.7561493,0.4989672,0.5537946
"2173",77347,2,4,4,3,5,1,2,2,-3,1,0,16.38,21.13,46.38,332.1926,1,1.930289,-0.9420773,-0.7812644
"2174",77348,5,5,3,1,1,2,2,3,0,6,6,60.29,62.45,85.85,535.3807,6,-0.8433763,-0.3293836,-0.1234764
"2175",77351,4,5,3,2,4,3,3,4,0,2,2,28.48,37.83,75.54,574.8132,6,0.7561493,0.8083498,-0.2502496
"2176",77352,6,6,3,3,4,1,1,4,0,5,5,81.05,81.05,65.23,532.6506,5,1.260651,-1.082085,0.5537946
"2177",77353,6,6,2,2,2,2,3,3,0,5,4,44.94,70.34,50.9,518.6815,5,-0.4516872,0.06720907,0.5537946
"2178",77355,6,6,5,1,5,3,4,4,-2,6,1,26.64,25.04,79.74,489.8239,5,1.526643,1.199924,0.5537946
"2179",77363,5,6,2,2,2,3,3,3,0,1,2,17,28.84,86.72,488.7572,6,-0.4516872,0.4989672,0.2128065
"2180",77367,3,3,1,1,2,2,2,2,0,6,4,70.34,51.56,81.78,505.3824,6,-1.555957,-0.562244,-0.9404002
"2181",77371,2,4,3,3,4,2,2,2,0,6,2,51.56,51.56,84.14,549.3953,6,1.260651,-0.562244,-0.7812644
"2182",77372,3,2,3,3,3,1,1,3,-2,2,0,23.47,26.62,50.15,460.1487,5,0.9144362,-1.200891,-1.263552
"2183",77373,6,6,5,5,5,4,4,4,0,6,5,65.01,57.68,73.91,438.585,6,3.453821,1.618794,0.5537946
"2184",77377,6,6,2,1,1,3,2,3,0,6,4,81.13,71.39,83.09,623.3715,6,-1.382489,-0.02746105,0.5537946
"2185",77378,3,6,2,1,3,2,2,2,0,2,0,14.21,22.77,70.34,517.8791,3,-0.6131653,-0.562244,-0.1220425
"2186",77381,6,4,3,3,3,3,3,3,0,4,4,43.33,22.57,65.23,543.4668,3,0.9144362,0.4989672,-0.2515698
"2187",77382,2,3,1,1,1,4,4,4,0,6,6,86.72,86.72,78.69,558.1766,6,-2.244308,1.618794,-1.099825
"2188",77384,6,6,3,2,1,2,1,2,0,6,3,68.7,15.35,70.1,563.1286,6,-0.3153265,-1.040595,0.5537946
"2189",77387,3,3,3,3,4,3,3,3,-1,2,4,24.53,20.91,79.05,511.0144,6,1.260651,0.4989672,-0.9404002
"2190",77388,3,3,4,2,2,1,1,2,-2,2,4,17,22.57,31.08,372.1764,5,0.532178,-1.352532,-0.9404002
"2191",77389,5,2,3,2,3,3,3,3,0,5,2,32.5,70.34,79.05,491.4659,6,0.400682,0.4989672,-0.9421156
"2192",77391,5,3,4,3,3,3,3,3,0,6,5,51.56,13.34,70.34,558.864,6,1.379522,0.4989672,-0.6344056
"2193",77392,6,5,2,3,2,4,4,2,0,6,0,77.88,24.45,70.34,593.6892,6,0.07131056,1.244944,0.02110125
"2194",77398,5,3,3,2,3,1,2,2,0,2,2,16.38,22.57,80.92,410.646,6,0.400682,-0.9420773,-0.6344056
"2195",77399,6,1,1,1,1,1,1,1,0,4,4,26.64,22.57,88.7,618.6023,6,-2.244308,-1.691467,-1.103269
"2196",77400,4,4,3,2,2,3,3,3,0,6,6,86.72,73.38,88.7,557.0524,6,0.04681409,0.4989672,-0.4978889
"2197",77401,6,6,3,2,2,4,4,3,-1,4,3,70.34,50.15,50.9,554.937,3,0.04681409,1.38799,0.5537946
"2198",77403,4,6,4,3,5,1,1,1,-1,2,1,24.53,15.35,75.13,513.4292,2,1.930289,-1.691467,0.02282897
"2199",77404,6,6,3,2,4,3,3,3,0,1,1,24.88,13.87,83.09,501.9168,6,0.7561493,0.4989672,0.5537946
"2200",77405,4,3,3,2,3,2,3,3,0,4,0,39.02,22.57,70.34,579.4797,6,0.400682,0.06720907,-0.7829273
"2201",77406,6,4,3,1,1,4,2,4,0,5,1,50.37,28.48,50.9,535.898,6,-0.8433763,0.5601509,-0.2515698
"2202",77407,6,4,3,1,2,2,3,4,0,4,4,44.14,27.91,80.92,509.9948,6,-0.4768428,0.1879763,-0.2515698
"2203",77410,1,5,2,1,1,1,1,2,0,1,0,39.04,32.5,88.31,588.3002,6,-1.382489,-1.352532,-0.6313516
"2204",77414,3,5,2,1,3,2,2,2,-2,2,1,23.47,25.23,51.5,453.4764,2,-0.6131653,-0.562244,-0.3717547
"2205",77415,6,6,1,1,1,1,1,3,0,2,3,26.64,36.92,68.7,649.5319,6,-2.244308,-1.200891,0.5537946
"2206",77417,6,6,1,1,2,1,1,2,0,6,6,85.41,79.74,77.1,618.8046,6,-1.555957,-1.352532,0.5537946
"2207",77418,1,2,3,2,4,3,2,3,-1,6,6,16.38,23.41,30.78,373.9136,2,0.7561493,-0.02746105,-1.644558
"2208",77421,5,5,3,3,3,2,2,3,0,4,4,28.48,25.95,78.69,563.2524,6,0.9144362,-0.3293836,-0.1234764
"2209",77422,5,1,2,2,2,2,3,3,0,3,4,48.66,28.48,76.65,436.6337,6,-0.4516872,0.06720907,-1.265339
"2210",77424,1,1,4,3,4,2,3,2,0,5,4,24.53,46.38,88.7,543.5819,6,1.669462,-0.04038812,-2.556371
"2211",77425,6,6,3,5,4,2,2,3,0,4,2,16.38,27.91,78.69,580.5194,6,2.058544,-0.3293836,0.5537946
"2212",77428,6,6,2,2,3,1,1,4,-1,1,2,11.01,59.89,50.9,534.3532,6,-0.08687352,-1.082085,0.5537946
"2213",77429,5,6,3,2,1,4,3,2,0,4,4,39.02,25.04,88.7,636.7558,6,-0.3153265,0.8661966,0.2128065
"2214",77431,6,6,2,2,2,2,2,2,0,6,4,49.3,57.03,84.61,627.5746,6,-0.4516872,-0.562244,0.5537946
"2215",77432,5,6,4,3,4,3,3,3,0,6,3,82.41,75.5,79.05,579.5397,6,1.669462,0.4989672,0.2128065
"2216",77435,6,6,3,3,3,4,2,2,-1,4,2,14.21,33.83,85.85,458.3543,6,0.9144362,0.1237877,0.5537946
"2217",77436,5,5,1,1,1,3,3,3,0,2,2,18.13,21.13,81.92,585.4983,6,-2.244308,0.4989672,-0.1234764
"2218",77437,1,2,2,2,3,1,1,2,-1,3,0,57.25,36.35,75.54,549.8562,6,-0.08687352,-1.352532,-1.644558
"2219",77438,4,6,2,2,2,3,3,3,-1,4,4,14.21,26.62,86.72,405.1798,6,-0.4516872,0.4989672,0.02282897
"2220",77443,3,3,2,2,2,2,2,4,0,2,1,20.91,22.77,78.69,559.8775,6,-0.4516872,-0.1819333,-0.9404002
"2221",77446,6,6,3,2,4,3,3,2,0,4,2,23.41,26.6,88.7,583.9957,6,0.7561493,0.242359,0.5537946
"2222",77448,5,4,2,2,3,2,2,3,0,6,5,65.01,57.03,72.83,481.7983,6,-0.08687352,-0.3293836,-0.3730681
"2223",77450,6,6,2,2,2,2,3,4,0,4,0,24.79,24.16,57.64,522.2741,5,-0.4516872,0.1879763,0.5537946
"2224",77451,5,5,2,2,2,2,2,2,0,6,2,82.41,70.34,78.69,620.362,6,-0.4516872,-0.562244,-0.1234764
"2225",77452,6,5,3,3,4,1,1,2,0,0,1,39.04,37.92,85.85,513.9498,6,1.260651,-1.352532,0.02110125
"2226",77453,3,3,4,3,3,2,1,3,0,1,1,17,13.34,78.17,476.9671,3,1.379522,-0.9280089,-0.9404002
"2227",77454,6,1,2,3,2,2,2,4,-1,2,2,24.53,56.5,50.9,402.6454,5,0.07131056,-0.1819333,-1.103269
"2228",77456,4,6,3,2,2,2,3,3,0,4,6,24.53,70.34,64.44,515.39,6,0.04681409,0.06720907,0.02282897
"2229",77457,6,4,2,1,1,2,4,3,-1,2,0,17,59.89,85.85,500.7745,3,-1.382489,0.7868087,-0.2515698
"2230",77458,6,6,3,3,4,2,2,2,0,6,2,76.49,62.13,85.85,582.1986,6,1.260651,-0.562244,0.5537946
"2231",77459,2,2,2,5,3,2,2,2,0,6,4,82.41,36.92,88.7,494.4769,6,1.421748,-0.562244,-1.437731
"2232",77460,6,6,2,2,2,3,3,3,-1,4,6,14.21,52.72,76.24,430.5602,6,-0.4516872,0.4989672,0.5537946
"2233",77462,3,4,2,3,3,2,2,1,0,6,6,65.23,81.92,78.76,658.0422,6,0.4248851,-0.7623546,-0.6328778
"2234",77463,6,6,2,2,2,1,1,1,0,2,4,30.9,58.07,81.92,597.7924,6,-0.4516872,-1.691467,0.5537946
"2235",77464,6,5,2,2,3,3,2,3,0,6,6,68.7,68.7,64.44,668.8648,6,-0.08687352,-0.02746105,0.02110125
"2236",77465,2,4,3,2,4,1,1,1,-1,2,0,17,25.95,79.74,430.7562,2,0.7561493,-1.691467,-0.7812644
"2237",77469,6,3,2,2,2,2,3,3,0,6,4,57,55.03,88.7,561.4339,6,-0.4516872,0.06720907,-0.4992788
"2238",77474,4,6,1,2,2,2,3,2,0,4,5,24.98,50.37,60.92,557.8982,6,-0.9560095,-0.04038812,0.02282897
"2239",77475,5,4,2,2,3,3,4,4,0,4,2,70.34,50.9,86.72,484.9562,6,-0.08687352,1.199924,-0.3730681
"2240",77476,6,3,4,3,4,4,4,4,0,5,5,26.64,25.26,81.92,542.448,6,1.669462,1.618794,-0.4992788
"2241",77478,6,6,1,1,1,3,3,4,0,6,6,60.29,79.05,81.92,648.2118,6,-2.244308,0.8083498,0.5537946
